en_URL,ar_URL
http://www.ibtimes.com/saudi-arabia-vs-iran-how-will-donald-trump-influence-middle-east-cold-war-2449937,http://www.huffpostarabi.com/2016/11/25/story_n_13234640.html
http://www.businessinsider.de/google-maps-now-tells-consumers-how-busy-stores-are-in-real-time-2016-11,http://www.huffpostarabi.com/2016/11/25/story_n_13225312.html
http://foreignpolicy.com/2016/11/23/the-man-who-could-have-stopped-the-islamic-state/,http://www.huffpostarabi.com/2016/11/25/story_n_13233126.html
http://www.dailymail.co.uk/news/article-3969884/Wild-baying-mob-30-schoolchildren-caught-camera-attacking-two-police-officers-wrestle-one-floor-repeatedly-stamp-head.html,http://www.huffpostarabi.com/2016/11/25/story_n_13231198.html
http://www.middleeasteye.net/columns/cleaning-dirty-money-middle-east-1918870589,http://www.huffpostarabi.com/2016/11/25/story_n_13230798.html
http://www.independent.co.uk/life-style/gadgets-and-tech/news/us-election-rigged-hillary-clinton-hacked-donald-trump-russia-edward-snowden-a7437181.html,http://www.huffpostarabi.com/2016/11/25/story_n_13227410.html
http://www.independent.co.uk/arts-entertainment/music/news/no-one-seems-to-want-to-play-donald-trumps-inauguration-a7436531.html,http://www.huffpostarabi.com/2016/11/25/story_n_13224984.html
http://www.huffingtonpost.co.uk/phumzile-mlambongcuka/violence-against-women_b_8624402.html,http://www.huffpostarabi.com/phumzile-mlambongcuka/story_b_13224850.html
http://www.dailymail.co.uk/news/article-3969384/Putin-tells-schoolchildren-Russia-s-borders-don-t-end-amid-growing-tensions-West-NATO.html,http://www.huffpostarabi.com/2016/11/25/story_n_13224852.html
http://www.dailymail.co.uk/news/article-3969908/Clarkson-firing-hundreds-bullets-Hammond-s-knife-fight-terrorist-Queen-taken-hostage-Episode-Two-Grand-Tour-takes-sensitive-politics-Middle-East.html,http://www.huffpostarabi.com/2016/11/25/story_n_13224276.html
http://www.independent.co.uk/life-style/gadgets-and-tech/news/google-voice-search-records-stores-conversation-people-have-around-their-phones-but-files-can-be-a7059376.html,http://www.huffpostarabi.com/2016/11/24/story_n_13200940.html
http://screenrant.com/smartest-sci-fi-movies-ever-all-time-arrival/,http://www.huffpostarabi.com/2016/11/22/story_n_13143160.html
https://www.thesun.co.uk/living/1815937/this-is-the-gross-reason-you-should-never-use-a-mesh-shower-pouf/,http://www.huffpostarabi.com/2016/11/25/story_n_13198712.html
http://www.dailymail.co.uk/health/article-3962230/Red-Bull-gives-host-health-issues-Minute-minute-guide-reveals-energy-drink-REALLY-does-body.html,http://www.huffpostarabi.com/2016/11/24/story_n_13201604.html
https://www.theguardian.com/world/2016/nov/24/piecing-back-together-iraqi-archeological-gem-blown-sky-high-by-isis,http://www.huffpostarabi.com/2016/11/24/story_n_13208962.html
http://www.dailymail.co.uk/health/article-3957226/The-8-foods-men-eating-good-news-steak-s-menu.html,http://www.huffpostarabi.com/2016/11/24/story_n_13200478.html
http://www.arabnews.com/node/1013966/science-technology,http://www.huffpostarabi.com/2016/11/23/story_n_13174642.html
http://foreignpolicy.com/2016/11/23/the-wait-is-finally-over-protege-in-the-apprentice-chechnya-kadyrov-komanda-putin-trump/,http://www.huffpostarabi.com/2016/11/24/story_n_13200364.html
https://www.theguardian.com/us-news/2016/nov/23/donald-trump-jr-syria-russia-meeting-randa-kassis,http://www.huffpostarabi.com/2016/11/24/story_n_13199666.html
http://foreignpolicy.com/2016/11/22/assad-will-talk-but-he-wont-negotiate/,http://www.huffpostarabi.com/2016/11/24/story_n_13196802.html
http://www.medicaldaily.com/7-places-you-can-bleed-and-what-blood-means-color-and-location-404750,http://www.huffpostarabi.com/2016/11/22/story_n_13142992.html
http://www.telegraph.co.uk/films/2016/11/20/the-chilling-true-story-behind-brad-pitts-new-war-film/,http://www.huffpostarabi.com/2016/11/22/story_n_13145548.html
https://www.indy100.com/article/passwords-encryption-most-common-used-change-security-internet-facebook-twitter-7422756,http://www.huffpostarabi.com/2016/11/23/story_n_13170642.html
http://www.nbcmiami.com/news/local/Florida-Woman-Accused-of-Shooting-at-House-Guests-Who-Stayed-Too-Long-402495565.html,http://www.huffpostarabi.com/2016/11/23/story_n_13173540.html
https://www.washingtonpost.com/news/early-lead/wp/2016/11/22/a-muslim-girl-wasnt-allowed-to-box-in-a-hijab-so-her-opponent-shared-victory-with-her/,http://www.huffpostarabi.com/2016/11/23/story_n_13169190.html
http://www.telegraph.co.uk/news/2016/11/23/fbi-no-charges-brad-pitt-alleged-flight-dispute/,http://www.huffpostarabi.com/2016/11/23/story_n_13169218.html
http://www.dailymail.co.uk/news/article-3960390/Billionaire-princess-daughter-former-Uzbek-president-locked-psychiatric-hospital-two-years-successor-fatally-POISONED.html,http://www.huffpostarabi.com/2016/11/23/story_n_13168082.html
http://www.medicaldaily.com/6-early-signs-liver-damage-symptoms-know-404402,http://www.huffpostarabi.com/2016/11/23/story_n_13131230.html
http://www.dailymail.co.uk/news/article-3962018/ISIS-release-video-game-style-person-footage-Yemeni-Colonel-Abd-Al-Rahim-Al-Dale-s-assassination.html,http://www.huffpostarabi.com/2016/11/23/story_n_13165746.html
http://www.businessinsider.de/best-mac-os-tips-tricks-apple-macbook-2016-11,http://www.huffpostarabi.com/2016/11/22/story_n_13123216.html
http://www.independent.ie/style/celebrity/celebrity-news/kanye-west-taken-to-hospital-for-psychiatric-evaluation-as-he-spirals-out-of-control-35235543.html,http://www.huffpostarabi.com/2016/11/22/story_n_13148598.html
http://www.cnn.com/2016/11/06/design/north-korea-subway-commute/index.html,http://www.huffpostarabi.com/2016/11/18/story_n_13075180.html
http://www.express.co.uk/life-style/health/733830/bad-nights-sleep-cancer-link-study,http://www.huffpostarabi.com/2016/11/22/story_n_13107130.html
http://www.thedailybeast.com/articles/2016/11/21/democratic-rep-tulsi-gabbard-goes-to-trump-tower-to-defend-assad.html,http://www.huffpostarabi.com/2016/11/22/story_n_13148278.html
http://screenrant.com/smartest-sci-fi-movies-ever-all-time-arrival/,http://www.huffpostarabi.com/2016/11/22/story_n_13123954.html
http://www.huffingtonpost.co.uk/entry/eating-blue-cheese-could-help-you-live-longer_uk_582d7f83e4b09025ba31325b,http://www.huffpostarabi.com/2016/11/22/story_n_13120264.html
http://www.huffingtonpost.co.uk/ed-hunte/male-suicide_b_13014048.html,http://www.huffpostarabi.com/ed-hunte/-_8503_b_13145560.html
https://www.washingtonpost.com/news/worldviews/wp/2016/11/21/newly-unearthed-letter-shows-how-trumps-grandfather-begged-to-stay-in-germany/,http://www.huffpostarabi.com/2016/11/22/story_n_13143730.html
https://www.theguardian.com/environment/2016/nov/22/ants-behave-as-mini-farmers-in-fiji-study,http://www.huffpostarabi.com/2016/11/22/story_n_13143604.html
https://www.wsj.com/articles/why-saudi-arabias-oil-giant-aims-to-be-big-in-chemicals-too-1479675420,http://www.huffpostarabi.com/2016/11/22/story_n_13143974.html
http://www.dailymail.co.uk/news/article-3958402/Mystery-English-speaking-girl-living-streets-Rome-Internet-campaigners-try-identify-young-homeless-woman-Maria-amid-speculation-Madeleine-McCann.html,http://www.huffpostarabi.com/2016/11/22/story_n_13143888.html
http://www.livescience.com/56921-weird-ways-you-can-test-positive-for-drugs.html,http://www.huffpostarabi.com/2016/11/22/story_n_13126736.html
http://www.wsj.com/articles/obama-seeks-to-fortify-iran-nuclear-deal-1479692853,http://www.huffpostarabi.com/2016/11/22/story_n_13141652.html
https://thenextweb.com/security/2016/11/16/this-5-device-can-hack-password-protected-computers-in-just-30-seconds/,http://www.huffpostarabi.com/2016/11/21/story_n_13073570.html
https://www.theguardian.com/world/2016/oct/24/cold-war-20-how-russia-and-the-west-reheated-a-historic-struggle,http://www.huffpostarabi.com/2016/11/21/story_n_13133150.html
https://www.washingtonpost.com/news/morning-mix/wp/2016/11/21/hijab-grab-defense-as-reports-of-hate-crimes-spike-postelection-muslim-women-turn-to-self-defense/,http://www.huffpostarabi.com/2016/11/21/story_n_13133188.html
https://www.amazon.com/Samsung-SM-R770NZSAXAR-Gear-S3-Classic/dp/B01M1OXXT8,http://www.huffpostarabi.com/2016/11/18/story_n_13073258.html
http://www.telegraph.co.uk/science/2016/03/14/woman-on-top-is-most-dangerous-sex-position-scientists-conclude/,http://www.huffpostarabi.com/2016/11/21/story_n_13106350.html
http://mvslim.com/from-architecture-to-technology-how-the-moors-of-spain-influenced-todays-society/,http://www.huffpostarabi.com/2016/11/21/story_n_13047660.html
http://www.huffingtonpost.com/panache-desai/how-to-make-peace-with-yo_b_13058946.html,http://www.huffpostarabi.com/panache-desai/post_13658_b_13124146.html
http://www.huffingtonpost.co.uk/annie-levy/things-you-find-out-when-_b_12981448.html,http://www.huffpostarabi.com/annie-levy/post_13647_b_13123228.html
http://www.huffingtonpost.com/christina-herr/5-parenting-tips-for-when_b_12950438.html,http://www.huffpostarabi.com/christina-herr/post_13633_b_13122858.html
http://www.mirror.co.uk/news/weird-news/cheating-groom-caught-out-secret-9299218,http://www.huffpostarabi.com/2016/11/21/story_n_13121980.html
http://nypost.com/2016/11/20/gigi-hadid-impersonates-melania-trump-in-amas-monologue/,http://www.huffpostarabi.com/2016/11/21/story_n_13121708.html
http://www.dailymail.co.uk/news/article-3921222/The-Beast-gets-upgrade-Leaked-pictures-secret-testing-reveal-Donald-Trump-s-presidential-armored-car-ready.html,http://www.huffpostarabi.com/2016/11/21/story_n_13109518.html
https://www.theguardian.com/lifeandstyle/2016/nov/20/reasons-to-be-cheerful-putting-other-people-first-will-make-you-happy,http://www.huffpostarabi.com/2016/11/20/story_n_13106338.html
https://www.theguardian.com/us-news/2016/nov/21/barack-obama-says-reality-will-force-donald-trump-to-adjust-his-approach,http://www.huffpostarabi.com/2016/11/21/story_n_13118518.html
http://www.independent.co.uk/news/world/europe/marine-le-pen-poll-election-odds-latest-french-presidential-lead-sarkozy-a7428126.html,http://www.huffpostarabi.com/2016/11/20/story_n_13109710.html
http://www.zdnet.com/article/snoopers-charter-expansive-new-spying-powers-becomes-law/,http://www.huffpostarabi.com/2016/11/20/story_n_13109526.html
http://www.independent.co.uk/news/uk/home-news/queen-royal-family-abolished-republic-funding-rise-buckingham-palace-a7425446.html,http://www.huffpostarabi.com/2016/11/20/story_n_13107026.html
http://www.wsj.com/articles/when-president-trump-goes-to-war-1479482718,http://www.huffpostarabi.com/2016/11/20/story_n_13107084.html
https://www.theguardian.com/us-news/2016/nov/19/donald-trump-us-election-prediction-richard-rorty,http://www.huffpostarabi.com/2016/11/20/story_n_13106312.html
https://www.theguardian.com/global/2016/nov/20/doner-kebabs-celebration-50-years-berlin-germany,http://www.huffpostarabi.com/2016/11/20/story_n_13105478.html
http://www.independent.co.uk/news/world/middle-east/premature-babies-in-aleppo-being-kept-under-blankets-on-the-floor-instead-of-incubators-a7427106.html,http://www.huffpostarabi.com/2016/11/20/story_n_13105226.html
https://www.theguardian.com/world/2016/nov/20/japan-stranded-singles-virtual-love,http://www.huffpostarabi.com/2016/11/20/story_n_13105134.html
http://www.dailymail.co.uk/health/article-3935594/Does-snoring-night-3D-printed-mask-make-sleepless-nights-thing-past.html,http://www.huffpostarabi.com/2016/11/20/story_n_13042274.html
http://www.huffingtonpost.com.au/2016/11/14/all-couples-argue-here-are-9-things-to-avoid-when-it-happens/,http://www.huffpostarabi.com/2016/11/20/story_n_13047162.html
https://www.thesun.co.uk/news/2198015/humanity-has-a-one-in-500-chance-of-being-wiped-out-this-year-experts-warn/,http://www.huffpostarabi.com/2016/11/20/story_n_13070422.html
http://www.huffingtonpost.co.uk/annie-levy/things-you-find-out-when-_b_12981448.html,http://www.huffpostarabi.com/2016/11/19/story_n_13090318.html
https://www.washingtonpost.com/news/worldviews/wp/2016/11/18/germanys-new-military-recruitment-strategy-for-the-trump-era-a-reality-show/,http://www.huffpostarabi.com/2016/11/19/story_n_13091620.html
http://www.bbc.com/news/entertainment-arts-38024947,http://www.huffpostarabi.com/2016/11/19/story_n_13090404.html
http://www.huffingtonpost.com/entry/dad-of-4-refuses-to-sugarcoat-parenting-with-hilarious-instagram-posts_us_582e3f61e4b099512f820548,http://www.huffpostarabi.com/2016/11/19/story_n_13090544.html
https://www.theguardian.com/us-news/2016/nov/18/michael-flynn-national-security-adviser-profile,http://www.huffpostarabi.com/2016/11/19/story_n_13090296.html
https://www.theguardian.com/us-news/2016/nov/18/donald-trump-cabinet-nominations-what-we-know-so-far,http://www.huffpostarabi.com/2016/11/19/story_n_13089636.html
http://www.independent.co.uk/news/world/americas/students-form-protective-circle-around-muslims-praying-university-of-michigan-a7423591.html,http://www.huffpostarabi.com/2016/11/19/story_n_13089062.html
https://www.theguardian.com/sustainable-business/2016/nov/18/amman-congestion-crisis-uber-careem-jordan-ride-sharing-apps,http://www.huffpostarabi.com/2016/11/19/story_n_13088314.html
http://www.dailymail.co.uk/news/article-3950730/Putin-s-presidential-plane-chased-Switzerland.html,http://www.huffpostarabi.com/2016/11/19/story_n_13088306.html
http://www.cnn.com/2016/10/19/luxury/ming-dynasty-found-note-inside-sculpture/index.html,http://www.huffpostarabi.com/2016/11/19/story_n_12880060.html
http://stepfeed.com/trump-s-pick-for-national-security-adviser-calls-islam-a-cancer-7117,http://www.huffpostarabi.com/2016/11/18/story_n_13076380.html
https://www.theguardian.com/environment/2016/nov/17/yellowstone-oregon-man-body-dissolved-hot-spring,http://www.huffpostarabi.com/2016/11/18/story_n_13075966.html
http://www.dailymail.co.uk/health/article-3927188/Newborn-babies-not-use-car-seats-30-minute-journeys-experts-warn.html,http://www.huffpostarabi.com/2016/11/19/story_n_13044688.html
http://www.huffingtonpost.com/amy-siskind/why-do-women-hate-each-ot_b_12951078.html,http://www.huffpostarabi.com/2016/11/19/story_n_13014000.html
https://www.theguardian.com/world/2016/nov/17/brazil-uncontacted-tribe-indigenous-rights-illegal-miners,http://www.huffpostarabi.com/2016/11/18/story_n_13073236.html
http://www.thedailybeast.com/articles/2016/11/17/vladimir-putin-knows-more-about-donald-trump-s-plans-than-u-s-officials-do.html,http://www.huffpostarabi.com/2016/11/18/story_n_13078220.html
http://www.dailymail.co.uk/news/article-3942208/Inside-China-s-richest-village-mysterious-Socialist-town-resident-100K-bank-leave-lose-everything.html,http://www.huffpostarabi.com/2016/11/18/story_n_13077070.html
http://www.dailymail.co.uk/news/article-3948846/German-shopkeeper-convicted-hate-crime-posting-sign-window-banning-refugees-contained-picture-muzzled-dog.html,http://www.huffpostarabi.com/2016/11/18/story_n_13075244.html
http://www.cnn.com/2016/11/17/asia/stuck-plates-cupboard-puzzle-trnd/index.html,http://www.huffpostarabi.com/2016/11/17/story_n_13044834.html
http://www.bbc.com/news/world-us-canada-38011678,http://www.huffpostarabi.com/2016/11/18/story_n_13073310.html
https://www.theguardian.com/environment/2016/nov/17/we-have-been-almost-buried-the-sudanese-villages-being-swallowed-by-sand,http://www.huffpostarabi.com/2016/11/18/story_n_13072722.html
http://www.dailymail.co.uk/news/article-3935128/California-doctor-faked-death-fled-Egypt-worked-scuba-instructor-avoid-jail-alleged-multi-million-dollar-health-insurance-fraud.html,http://www.huffpostarabi.com/2016/11/17/story_n_13038664.html
https://www.theguardian.com/world/2016/nov/17/swedish-journalist-faces-trial-for-helping-a-syrian-boy-enter-sweden,http://www.huffpostarabi.com/2016/11/18/story_n_13071360.html
https://www.theguardian.com/us-news/2016/nov/17/trump-camp-denies-muslim-ban-registry,http://www.huffpostarabi.com/tarek-farhat/-_8444_b_13071050.html
http://www.latimes.com/world/la-fg-iran-trump-20161116-story.html,http://www.huffpostarabi.com/2016/11/18/story_n_13071322.html
http://www.huffingtonpost.co.uk/sarah-willingham/first-steps-to-starting-y_b_12954104.html,http://www.huffpostarabi.com/sarah-willingham/post_13639_b_13070660.html
http://www.huffingtonpost.co.uk/naomi-cooper/donald-trump_b_12904006.html,http://www.huffpostarabi.com/naomi-cooper/post_13638_b_13070480.html
http://stepfeed.com/amazon-just-released-a-much-needed-video-about-muslim-christian-friendship-9721,http://www.huffpostarabi.com/2016/11/18/story_n_13066470.html
http://www.dailymail.co.uk/sciencetech/article-3927326/From-travels-diet-molecules-left-PHONE-reveal-surprising-details-lifestyle.html,http://www.huffpostarabi.com/2016/11/17/story_n_13039968.html
http://www.vocativ.com/376298/european-contact-native-genomes/,http://www.huffpostarabi.com/2016/11/18/story_n_13069638.html
http://www.independent.co.uk/news/world/middle-east/us-spokesperson-loses-temper-with-rt-journalist-over-syria-bombing-questions-a7423146.html,http://www.huffpostarabi.com/2016/11/18/story_n_13070202.html
http://sharqforum.org/2016/11/13/part2the-mediatized-islamophobia-in-america-what-is-beyond-othering-muslims/,http://www.huffpostarabi.com/dr-mohammed-cherkaoui/post_13564_b_13068674.html
http://www.independent.co.uk/life-style/health-and-families/woman-allergic-to-everything-including-her-husband-mast-cell-activation-syndrome-a7421306.html,http://www.huffpostarabi.com/2016/11/17/story_n_13049874.html
https://www.theguardian.com/business/2016/nov/15/richard-branson-supersonic-flight-virgin-boom,http://www.huffpostarabi.com/2016/11/15/story_n_12993286.html
https://www.theguardian.com/us-news/2016/nov/16/donald-trump-media-new-york-times-tweets,http://www.huffpostarabi.com/2016/11/17/story_n_13053400.html
http://www.npr.org/sections/thetwo-way/2016/11/10/501585226/cant-hurry-love-rare-snail-finds-romance-after-global-search,http://www.huffpostarabi.com/2016/11/17/story_n_13051508.html
https://www.washingtonpost.com/news/post-nation/wp/2016/11/16/is-the-trump-administration-really-going-to-launch-a-registry-for-muslims/,http://www.huffpostarabi.com/2016/11/17/story_n_13049938.html
http://www.middleeasteye.net/news/us-jewish-and-muslim-associations-unite-combat-bigotry-922183587,http://www.huffpostarabi.com/2016/11/17/story_n_13049610.html
https://www.thrillist.com/tech/nation/netflix-hacks-settings-tricks-tips-add-ons-secrets,http://www.huffpostarabi.com/2016/11/15/story_n_12986828.html
http://www.bbc.com/future/story/20161026-why-the-forgotten-soviet-internet-was-doomed-from-the-start,http://www.huffpostarabi.com/2016/11/17/story_n_12688550.html
http://www.huffingtonpost.com.au/2016/11/15/dominos-makes-world-first-drone-pizza-delivery/,http://www.huffpostarabi.com/2016/11/17/story_n_13037820.html
https://www.buzzfeed.com/jimwaterson/rt-online-comments,http://www.huffpostarabi.com/2016/11/17/story_n_13039800.html
http://www.huffingtonpost.com.au/michael-carr-gregg/no-kid-zones-make-plane-sense-to-me/,http://www.huffpostarabi.com/2016/11/17/story_n_13007276.html
http://www.huffingtonpost.ca/2016/11/16/muslim-suburb-montreal_n_13011856.html,http://www.huffpostarabi.com/2016/11/17/story_n_13039234.html
http://www.telegraph.co.uk/food-and-drink/features/how-to-make-the-perfect-cup-of-coffee/,http://www.huffpostarabi.com/2016/11/14/story_n_12962136.html
https://www.theguardian.com/world/2016/nov/16/horror-has-come-back-to-aleppo-airstrikes-continue-in-rebel-held-east,http://www.huffpostarabi.com/2016/11/16/story_n_13015874.html
http://www.cnn.com/2016/11/16/africa/morocco-green-mosques/index.html,http://www.huffpostarabi.com/2016/11/16/story_n_13014494.html
http://www.huffingtonpost.com/entry/muslim-women-minnesota-hijab_us_5829fb5be4b0c4b63b0daa89,http://www.huffpostarabi.com/2016/11/16/story_n_13006634.html
https://www.gamespot.com/articles/game-of-thrones-prequel-series-being-discussed-hbo/1100-6445418/,http://www.huffpostarabi.com/2016/11/15/story_n_12987680.html
https://www.thetimes.co.uk/article/trump-must-tell-syrias-dictator-youre-fired-df6z55w6h,http://www.huffpostarabi.com/2016/11/16/story_n_13005726.html
https://www.washingtonpost.com/world/trumps-win-may-be-just-the-beginning-of-a-global-populist-wave/2016/11/13/477c3b26-a6ba-11e6-ba46-53db57f0e351_story.html,http://www.huffpostarabi.com/2016/11/16/story_n_13004136.html
https://arstechnica.com/tech-policy/2016/11/fbi-operated-23-tor-hidden-child-porn-sites-deployed-malware-from-them/,http://www.huffpostarabi.com/2016/11/16/story_n_12981266.html
http://www.express.co.uk/life-style/life/730916/how-to-remove-ring-trick-swollen-finger,http://www.huffpostarabi.com/2016/11/15/story_n_12978032.html
http://www.dailymail.co.uk/news/article-3935566/Man-accused-raping-killing-4-year-old-girl-murdered-mob-storm-police-station-held-drag-hang-tree.html,http://www.huffpostarabi.com/2016/11/15/story_n_12980200.html
http://www.dailymail.co.uk/news/article-3937260/Russian-boy-girl-15-livestream-shootout-police-running-away-post-photos-Instagram-killing-themselves.html,http://www.huffpostarabi.com/2016/11/15/story_n_12990028.html
http://www.middleeasteye.net/in-depth/features/syrian-queen-colours-art-artist-child-war-painter-Syria-1443265994,http://www.huffpostarabi.com/2016/11/15/story_n_12986796.html
https://www.theguardian.com/world/2016/nov/13/ancient-egyptian-mummy-discovered-very-good-condition-luxor,http://www.huffpostarabi.com/2016/11/15/story_n_12978020.html
http://www.dailymail.co.uk/femail/article-3923108/Why-SHOULDN-T-sleep-bed-partner-sleeping-ruin-looks-mood-career.html,http://www.huffpostarabi.com/2016/11/15/story_n_12981148.html
http://www.telegraph.co.uk/news/2016/11/15/shocked-woman-claims-she-could-smell-a-rat-then-found-rodent-sew/,http://www.huffpostarabi.com/2016/11/15/story_n_12981454.html
https://www.theguardian.com/us-news/2016/nov/14/fbi-anti-muslim-hate-crimes-rise-2015,http://www.huffpostarabi.com/2016/11/15/story_n_12981468.html
https://www.theguardian.com/us-news/2016/nov/15/sold-for-0-sequoia-the-last-us-presidential-yacht-is-repossessed,http://www.huffpostarabi.com/2016/11/15/story_n_12981282.html
https://www.theguardian.com/film/2016/nov/14/michael-moore-oprah-winfrey-tom-hanks-us-president-donald-trump-democratic-party,http://www.huffpostarabi.com/2016/11/15/story_n_12980274.html
http://www.newsweek.com/russia-and-iran-talks-over-arms-deal-worth-10-billion-520975,http://www.huffpostarabi.com/2016/11/15/story_n_12978014.html
http://www.dailymail.co.uk/news/article-3930482/Omani-fisherman-set-make-2million-fortune-floating-lump-whale-vomit-got-tangled-net.html,http://www.huffpostarabi.com/2016/11/14/story_n_12962686.html
http://www.ibtimes.co.uk/theresa-may-under-growing-cabinet-pressure-exploit-nigel-farages-links-trump-1591341,http://www.huffpostarabi.com/2016/11/14/story_n_12963472.html
http://www.bbc.com/culture/story/20161109-is-rocky-the-most-successful-bad-film-ever-made,http://www.huffpostarabi.com/2016/11/14/story_n_12955870.html
http://theweek.com/articles/660915/america-now-looks-like-rome-before-fall-republic,http://www.huffpostarabi.com/2016/11/14/story_n_12958970.html
http://www.medicaldaily.com/3-reasons-why-you-may-be-sleeping-too-much-403886,http://www.huffpostarabi.com/2016/11/14/story_n_12956396.html
http://metro.co.uk/2016/11/11/wife-withholds-sex-for-30-days-after-husband-voted-trump-6250974/,http://www.huffpostarabi.com/2016/11/14/story_n_12955872.html
http://uk.businessinsider.com/trump-obama-meeting-2016-11,http://www.huffpostarabi.com/2016/11/14/story_n_12954252.html
http://www.huffingtonpost.com/entry/trump-to-hitler-comparison-teacher-suspended_us_58286a2be4b060adb56edd4e,http://www.huffpostarabi.com/2016/11/14/story_n_12953928.html
http://www.independent.co.uk/news/people/italy-offers-robert-de-niro-asylum-president-donald-trump-win-ferrazzano-us-elections-a7413516.html,http://www.huffpostarabi.com/2016/11/13/story_n_12943614.html
http://www.oprah.com/health/The-Tiny-Tell-That-Can-Give-a-Liar-Away,http://www.huffpostarabi.com/2016/11/14/story_n_12881868.html
http://www.huffingtonpost.co.uk/entry/gravity-illusion-dark-matter-doesnt-exist-theory_uk_582348bfe4b020461a1ecded,http://www.huffpostarabi.com/2016/11/12/story_n_12925618.html
http://www.huffingtonpost.com/entry/michael-moore-meeting-donald-trump-trump-tower_us_5827855de4b02d21bbc91160,http://www.huffpostarabi.com/2016/11/13/story_n_12939586.html
http://www.independent.co.uk/news/world/americas/us-elections/donald-trump-nine-times-betrayed-voters-us-election-2016-mexico-clinton-muslims-a7413341.html,http://www.huffpostarabi.com/2016/11/13/story_n_12942448.html
http://nationalinterest.org/blog/the-buzz/americas-presidents-the-best-worst-most-mediocre-5-most-18332,http://www.huffpostarabi.com/2016/11/13/story_n_12941838.html
https://www.themuse.com/advice/5-real-reasons-youre-getting-radio-silence-after-a-final-interview,http://www.huffpostarabi.com/2016/11/13/story_n_12940292.html
http://www.huffingtonpost.ca/shannon-skinner/learn-new-language_b_12786402.html,http://www.huffpostarabi.com/2016/11/13/story_n_12845616.html
http://www.huffingtonpost.com/entry/cheap-car-rental-tips_us_58238a99e4b0e80b02ce9830,http://www.huffpostarabi.com/2016/11/12/story_n_12926220.html
http://www.dailymail.co.uk/news/article-3926512/Is-Putin-QUIT-Russian-president-step-ill-health-hints-Kremlin-expert.html,http://www.huffpostarabi.com/2016/11/12/story_n_12926638.html
https://blogs.scientificamerican.com/observations/what-the-election-results-could-mean-for-science/,http://www.huffpostarabi.com/2016/11/12/story_n_12929128.html
http://news.nationalgeographic.com/2016/11/presidential-election-predictions-history/,http://www.huffpostarabi.com/2016/11/12/story_n_12928252.html
http://www.livescience.com/56799-hidden-water-beneath-bolivian-volcano.html,http://www.huffpostarabi.com/2016/11/12/story_n_12926800.html
http://www.huffingtonpost.com/quora/what-are-the-most-misunde_b_12902388.html,http://www.huffpostarabi.com/quora/story_b_12925594.html
http://www.huffingtonpost.com.au/james-rose/in-the-age-of-trump-we-need-good-media-now-more-than-ever/,http://www.huffpostarabi.com/jamesroseau/-_8325_b_12925788.html
http://www.huffingtonpost.com/entry/record-hot-years-new-normal_us_58243866e4b0d9ce6fc0d4e2,http://www.huffpostarabi.com/2016/11/12/story_n_12925944.html
http://www.huffingtonpost.com/entry/sadiq-khan-donald-trump-muslim_us_5825933fe4b0c4b63b0c2744,http://www.huffpostarabi.com/2016/11/12/story_n_12925848.html
http://www.huffingtonpost.com/entry/jennifer-lawrence-donald-trump-open-letter_us_58249494e4b07751c390c888,http://www.huffpostarabi.com/2016/11/12/story_n_12925222.html
http://www.independent.co.uk/news/world/americas/us-elections/donald-trump-impeached-could-he-be-can-us-president-election-stop-a7410756.html,http://www.huffpostarabi.com/2016/11/11/story_n_12911984.html
https://www.theguardian.com/us-news/2016/nov/11/mapping-the-trump-factor-10-countries-and-regions-feeling-the-heat,http://www.huffpostarabi.com/2016/11/11/story_n_12911626.html
http://www.independent.co.uk/news/world/americas/us-elections/donald-trump-president-electoral-college-faithless-electors-hillary-clinton-mike-pence-a7410636.html,http://www.huffpostarabi.com/2016/11/11/story_n_12911038.html
http://www.huffingtonpost.com/entry/facebook-donald-trump-election_us_5824e18ee4b0ddd4fe797972,http://www.huffpostarabi.com/2016/11/11/story_n_12910384.html
https://www.theguardian.com/books/2016/nov/10/tennessee-mother-calls-removal-school-world-history-textbook-pearson-complaint-islam-islamic-propaganda,http://www.huffpostarabi.com/2016/11/11/story_n_12910120.html
http://www.independent.co.uk/news/world/middle-east/ikea-builds-syrian-home-replica-in-store-to-show-horrors-of-war-a7409896.html,http://www.huffpostarabi.com/2016/11/11/story_n_12909864.html
http://www.independent.co.uk/news/world/americas/us-elections/how-to-impeach-a-president-donald-trump-wins-google-searches-us-election-2016-a7407551.html,http://www.huffpostarabi.com/2016/11/11/story_n_12909786.html
http://www.nbcnews.com/news/us-news/california-dreamin-many-golden-state-want-secede-trump-s-u-n681796,http://www.huffpostarabi.com/2016/11/11/story_n_12909618.html
http://metro.co.uk/2016/11/10/doctor-grows-ear-on-mans-arm-to-replace-one-he-lost-in-a-horrific-accident-6248013/,http://www.huffpostarabi.com/2016/11/11/story_n_12897536.html
http://www.thedailybeast.com/articles/2016/11/10/it-s-putin-s-world-now.html,http://www.huffpostarabi.com/2016/11/10/story_n_12900654.html
http://www.independent.co.uk/arts-entertainment/donald-trump-president-wins-election-noam-chomsky-prediction-a7406831.html,http://www.huffpostarabi.com/2016/11/10/story_n_12899000.html
